frame,person_id,kp_idx,kp_x,kp_y,conf,clip
10,presenter,9,472.9503479003906,1309.05908203125,0.035114556550979614,clip1_presenter
10,presenter,10,916.849365234375,1340.6671142578125,0.03667479008436203,clip1_presenter
10,presenter,11,527.1102294921875,1440.0,0.03162882849574089,clip1_presenter
10,presenter,12,956.9397583007812,1440.0,0.03235449641942978,clip1_presenter
10,presenter,13,465.339111328125,1287.880859375,0.01457092072814703,clip1_presenter
10,presenter,14,955.2108764648438,1108.478515625,0.015078631229698658,clip1_presenter
10,presenter,15,437.3470458984375,1440.0,0.0064756060019135475,clip1_presenter
10,presenter,16,888.8093872070312,1365.6673583984375,0.007128678262233734,clip1_presenter
11,presenter,0,613.1956176757812,878.0499877929688,0.0622645728290081,clip1_presenter
11,presenter,1,577.20751953125,854.26318359375,0.03790139779448509,clip1_presenter
11,presenter,2,645.8441162109375,828.1142578125,0.03929855674505234,clip1_presenter
11,presenter,3,472.0777893066406,914.93798828125,0.7026793956756592,clip1_presenter
11,presenter,4,748.0445556640625,855.8262329101562,0.7243729829788208,clip1_presenter
11,presenter,5,386.6764831542969,1243.6845703125,0.8853382468223572,clip1_presenter
11,presenter,6,953.326904296875,1112.03662109375,0.8259671926498413,clip1_presenter
11,presenter,7,355.1795654296875,1440.0,0.1198623776435852,clip1_presenter
11,presenter,8,1018.7802124023438,1412.8294677734375,0.12074300646781921,clip1_presenter
11,presenter,9,480.86175537109375,1315.52392578125,0.03664078935980797,clip1_presenter
11,presenter,10,918.6292724609375,1346.0313720703125,0.03706459328532219,clip1_presenter
11,presenter,11,527.7921752929688,1440.0,0.03218916803598404,clip1_presenter
11,presenter,12,958.0089111328125,1440.0,0.032445769757032394,clip1_presenter
11,presenter,13,468.10577392578125,1279.82373046875,0.014715513214468956,clip1_presenter
11,presenter,14,963.16943359375,1100.01416015625,0.015012131072580814,clip1_presenter
11,presenter,15,455.1502685546875,1440.0,0.006494124885648489,clip1_presenter
11,presenter,16,916.0787353515625,1365.6785888671875,0.007081935647875071,clip1_presenter
12,presenter,0,631.0755615234375,877.5178833007812,0.07305824756622314,clip1_presenter
12,presenter,1,588.5809326171875,851.7392578125,0.03718310222029686,clip1_presenter
12,presenter,2,662.2584838867188,835.099853515625,0.04123048111796379,clip1_presenter
12,presenter,3,476.38983154296875,910.2383422851562,0.7123221755027771,clip1_presenter
12,presenter,4,761.420166015625,868.1812744140625,0.7162149548530579,clip1_presenter
12,presenter,5,400.6375427246094,1205.3126220703125,0.926000714302063,clip1_presenter
12,presenter,6,951.077392578125,1114.189697265625,0.8382793068885803,clip1_presenter
12,presenter,7,358.6717834472656,1440.0,0.22805844247341156,clip1_presenter
12,presenter,8,1033.2010498046875,1431.828857421875,0.14815519750118256,clip1_presenter
12,presenter,9,392.7514953613281,1271.76220703125,0.07719162851572037,clip1_presenter
12,presenter,10,937.956787109375,1324.117431640625,0.06002006679773331,clip1_presenter
12,presenter,11,494.2569580078125,1440.0,0.05414814502000809,clip1_presenter
12,presenter,12,907.3782958984375,1440.0,0.04300222173333168,clip1_presenter
12,presenter,13,539.3966674804688,1264.578369140625,0.019884178414940834,clip1_presenter
12,presenter,14,993.5892333984375,1105.5501708984375,0.01837165839970112,clip1_presenter
12,presenter,15,495.3116455078125,1440.0,0.007487164810299873,clip1_presenter
12,presenter,16,952.595947265625,1405.524658203125,0.007608241401612759,clip1_presenter
13,presenter,0,634.6383056640625,880.3480834960938,0.09650344401597977,clip1_presenter
13,presenter,1,588.4407958984375,852.6948852539062,0.045567627996206284,clip1_presenter
13,presenter,2,666.4679565429688,839.2503051757812,0.05493166670203209,clip1_presenter
13,presenter,3,478.5860290527344,910.059814453125,0.7065699696540833,clip1_presenter
13,presenter,4,766.718505859375,873.8762817382812,0.751964271068573,clip1_presenter
13,presenter,5,425.7926330566406,1195.14599609375,0.9380608201026917,clip1_presenter
13,presenter,6,955.859619140625,1116.3612060546875,0.855191707611084,clip1_presenter
13,presenter,7,398.6766662597656,1440.0,0.3007216155529022,clip1_presenter
13,presenter,8,1032.7652587890625,1424.5498046875,0.1876889020204544,clip1_presenter
13,presenter,9,372.6465759277344,1265.3074951171875,0.11389504373073578,clip1_presenter
13,presenter,10,933.05078125,1322.4246826171875,0.0887899249792099,clip1_presenter
13,presenter,11,505.0361328125,1440.0,0.07865295559167862,clip1_presenter
13,presenter,12,907.6507568359375,1440.0,0.06119604408740997,clip1_presenter
13,presenter,13,586.0362548828125,1268.905517578125,0.026908135041594505,clip1_presenter
13,presenter,14,1025.367431640625,1110.38671875,0.025097044184803963,clip1_presenter
13,presenter,15,490.643310546875,1440.0,0.010257219895720482,clip1_presenter
13,presenter,16,975.1504516601562,1420.899658203125,0.010474061593413353,clip1_presenter
14,presenter,0,617.2391357421875,883.5684814453125,0.1026679202914238,clip1_presenter
14,presenter,1,575.191650390625,855.4541625976562,0.0523822046816349,clip1_presenter
14,presenter,2,653.1613159179688,841.82421875,0.05218064785003662,clip1_presenter
14,presenter,3,482.2503662109375,910.3895263671875,0.7314159870147705,clip1_presenter
14,presenter,4,771.2680053710938,872.4984130859375,0.7163885235786438,clip1_presenter
14,presenter,5,434.8392639160156,1192.7725830078125,0.9460378289222717,clip1_presenter
14,presenter,6,962.141357421875,1116.38623046875,0.8599464297294617,clip1_presenter
14,presenter,7,418.7906494140625,1440.0,0.3540937602519989,clip1_presenter
14,presenter,8,1027.5875244140625,1428.543701171875,0.19748076796531677,clip1_presenter
14,presenter,9,388.0296936035156,1257.9888916015625,0.14366364479064941,clip1_presenter
14,presenter,10,885.0463256835938,1309.609130859375,0.09899412095546722,clip1_presenter
14,presenter,11,504.32220458984375,1440.0,0.08536047488451004,clip1_presenter
14,presenter,12,904.958740234375,1440.0,0.06345707923173904,clip1_presenter
14,presenter,13,572.3507080078125,1260.7374267578125,0.027372997254133224,clip1_presenter
14,presenter,14,1007.0451049804688,1104.64990234375,0.0240465234965086,clip1_presenter
14,presenter,15,494.7816467285156,1440.0,0.009762601926922798,clip1_presenter
14,presenter,16,968.83544921875,1411.5654296875,0.009598730131983757,clip1_presenter
15,presenter,0,599.9214477539062,882.0115356445312,0.09659122675657272,clip1_presenter
15,presenter,1,565.2401123046875,854.0233154296875,0.052357323467731476,clip1_presenter
15,presenter,2,636.18994140625,838.980712890625,0.04892685264348984,clip1_presenter
15,presenter,3,482.42706298828125,910.8748168945312,0.7315390706062317,clip1_presenter
15,presenter,4,767.3416137695312,870.6234130859375,0.7474411725997925,clip1_presenter
15,presenter,5,423.8553466796875,1196.320556640625,0.9423385262489319,clip1_presenter
15,presenter,6,980.9034423828125,1112.0013427734375,0.8792411088943481,clip1_presenter
15,presenter,7,405.98626708984375,1440.0,0.3391556441783905,clip1_presenter
15,presenter,8,1013.618408203125,1417.23681640625,0.23294974863529205,clip1_presenter
15,presenter,9,380.7483215332031,1241.963134765625,0.14923784136772156,clip1_presenter
15,presenter,10,822.31298828125,1310.576416015625,0.11601884663105011,clip1_presenter
15,presenter,11,498.9783630371094,1440.0,0.09305143356323242,clip1_presenter
15,presenter,12,929.6928100585938,1440.0,0.07973021268844604,clip1_presenter
15,presenter,13,465.03643798828125,1277.7796630859375,0.030443621799349785,clip1_presenter
15,presenter,14,949.8733520507812,1099.536865234375,0.02740742266178131,clip1_presenter
15,presenter,15,422.7680358886719,1440.0,0.010750486515462399,clip1_presenter
15,presenter,16,925.9135131835938,1414.001708984375,0.010696190409362316,clip1_presenter
16,presenter,0,605.4016723632812,883.2513427734375,0.09202182292938232,clip1_presenter
16,presenter,1,569.2171020507812,854.951171875,0.05037037283182144,clip1_presenter
16,presenter,2,641.0293579101562,840.1466064453125,0.04542005434632301,clip1_presenter
16,presenter,3,483.7855529785156,911.3948364257812,0.7308036684989929,clip1_presenter
16,presenter,4,768.890380859375,872.35400390625,0.7415735721588135,clip1_presenter
16,presenter,5,429.65863037109375,1197.7581787109375,0.9443329572677612,clip1_presenter
16,presenter,6,983.3865966796875,1114.573974609375,0.8812333345413208,clip1_presenter
16,presenter,7,408.57415771484375,1440.0,0.3592306077480316,clip1_presenter
16,presenter,8,1014.3138427734375,1411.39794921875,0.24045076966285706,clip1_presenter
16,presenter,9,369.8571472167969,1237.92333984375,0.15815991163253784,clip1_presenter
16,presenter,10,805.6162109375,1305.04443359375,0.12141047418117523,clip1_presenter
16,presenter,11,512.239990234375,1440.0,0.09713902324438095,clip1_presenter
16,presenter,12,939.9046020507812,1440.0,0.08305175602436066,clip1_presenter
16,presenter,13,484.40264892578125,1276.0654296875,0.0307569932192564,clip1_presenter
16,presenter,14,959.3749389648438,1100.914306640625,0.027590883895754814,clip1_presenter
16,presenter,15,432.0775451660156,1440.0,0.010509396903216839,clip1_presenter
16,presenter,16,924.6475830078125,1416.2330322265625,0.01046633068472147,clip1_presenter
17,presenter,0,617.2991943359375,883.5155029296875,0.08784141391515732,clip1_presenter
17,presenter,1,579.6495361328125,854.0374755859375,0.04778673127293587,clip1_presenter
17,presenter,2,651.0859375,840.2408447265625,0.04475858435034752,clip1_presenter
17,presenter,3,488.2271423339844,909.0097045898438,0.725538969039917,clip1_presenter
17,presenter,4,771.8504638671875,872.5662841796875,0.7442134618759155,clip1_presenter
17,presenter,5,432.03778076171875,1198.743408203125,0.9380435347557068,clip1_presenter
17,presenter,6,987.16259765625,1116.39453125,0.8794835209846497,clip1_presenter
17,presenter,7,413.53594970703125,1440.0,0.3240641951560974,clip1_presenter
17,presenter,8,1030.270751953125,1414.3870849609375,0.2338188886642456,clip1_presenter
17,presenter,9,364.0650939941406,1241.6295166015625,0.13873495161533356,clip1_presenter
17,presenter,10,825.4796752929688,1307.84375,0.1149626299738884,clip1_presenter
17,presenter,11,515.6925659179688,1440.0,0.08915384113788605,clip1_presenter
17,presenter,12,942.6969604492188,1440.0,0.07923063635826111,clip1_presenter
17,presenter,13,493.64263916015625,1271.146240234375,0.03002597577869892,clip1_presenter
17,presenter,14,964.2901611328125,1100.1494140625,0.028058554977178574,clip1_presenter
17,presenter,15,447.23626708984375,1440.0,0.010881752707064152,clip1_presenter
17,presenter,16,928.605712890625,1425.2174072265625,0.011118290014564991,clip1_presenter
18,presenter,0,658.7205200195312,879.9112548828125,0.08322053402662277,clip1_presenter
18,presenter,1,611.2677001953125,851.5354614257812,0.039154354482889175,clip1_presenter
18,presenter,2,687.89501953125,837.83740234375,0.050269316881895065,clip1_presenter
18,presenter,3,494.53253173828125,907.7552490234375,0.6859318614006042,clip1_presenter
18,presenter,4,780.2914428710938,872.0753784179688,0.7565116286277771,clip1_presenter
18,presenter,5,440.19976806640625,1198.2242431640625,0.9249514937400818,clip1_presenter
18,presenter,6,977.7371826171875,1114.19287109375,0.8539327383041382,clip1_presenter
18,presenter,7,424.2167663574219,1440.0,0.2522321939468384,clip1_presenter
18,presenter,8,1057.9071044921875,1417.3897705078125,0.18846449255943298,clip1_presenter
18,presenter,9,378.63555908203125,1256.743408203125,0.09112761169672012,clip1_presenter
18,presenter,10,904.0697021484375,1295.1380615234375,0.08654330670833588,clip1_presenter
18,presenter,11,516.51220703125,1440.0,0.0751444473862648,clip1_presenter
18,presenter,12,923.624267578125,1440.0,0.06449329107999802,clip1_presenter
18,presenter,13,611.1043701171875,1286.23486328125,0.02754342183470726,clip1_presenter
18,presenter,14,1040.7220458984375,1125.0985107421875,0.02820884808897972,clip1_presenter
18,presenter,15,517.4893188476562,1440.0,0.010951433330774307,clip1_presenter
18,presenter,16,975.766357421875,1440.0,0.011874737218022346,clip1_presenter
19,presenter,0,660.662353515625,876.146240234375,0.07665970176458359,clip1_presenter
19,presenter,1,613.0116577148438,847.4573364257812,0.03651962801814079,clip1_presenter
19,presenter,2,690.0919799804688,833.0980224609375,0.047836702316999435,clip1_presenter
19,presenter,3,497.3758544921875,904.951904296875,0.6842746138572693,clip1_presenter
19,presenter,4,785.1516723632812,868.0155029296875,0.7547089457511902,clip1_presenter
19,presenter,5,439.7800598144531,1203.547119140625,0.9139598608016968,clip1_presenter
19,presenter,6,982.5653076171875,1115.3074951171875,0.84703528881073,clip1_presenter
19,presenter,7,422.3220520019531,1440.0,0.21285247802734375,clip1_presenter
19,presenter,8,1065.84619140625,1415.7408447265625,0.17786666750907898,clip1_presenter
19,presenter,9,386.65423583984375,1253.0916748046875,0.0746169239282608,clip1_presenter
19,presenter,10,932.0904541015625,1301.068603515625,0.0776686742901802,clip1_presenter
19,presenter,11,515.4796142578125,1440.0,0.06903089582920074,clip1_presenter
19,presenter,12,925.974609375,1440.0,0.06186259910464287,clip1_presenter
19,presenter,13,620.5416870117188,1289.1036376953125,0.027133366093039513,clip1_presenter
19,presenter,14,1049.0478515625,1126.220703125,0.02919480763375759,clip1_presenter
19,presenter,15,532.3170166015625,1440.0,0.011547154746949673,clip1_presenter
19,presenter,16,988.191162109375,1440.0,0.012952335178852081,clip1_presenter
20,presenter,0,666.8255615234375,875.3483276367188,0.0696335956454277,clip1_presenter
20,presenter,1,619.07080078125,846.69970703125,0.03281650319695473,clip1_presenter
20,presenter,2,695.148681640625,831.400146484375,0.047278229147195816,clip1_presenter
20,presenter,3,501.3193664550781,905.6500244140625,0.6683403849601746,clip1_presenter
20,presenter,4,788.576416015625,867.350341796875,0.7569410800933838,clip1_presenter
20,presenter,5,435.25775146484375,1209.96826171875,0.8875266313552856,clip1_presenter
20,presenter,6,986.6576538085938,1116.9798583984375,0.8359944224357605,clip1_presenter
20,presenter,7,416.6310729980469,1440.0,0.15074816346168518,clip1_presenter
